A0AVH1	P11021
A0AVH1	Q13217
A0AVH1	Q16236
A0AVK2	Q99417
A0AVK6	A0AVK6
A0AVN9	P55040
A0AVN9	P61586
A0AVT1	O15198
A0AVT1	P02585
A0AVT1	P27482
A0AVT1	P30793
A0AVT1	P31948
A0AVT1	P32929
A0AVT1	P49459
A0AVT1	P57796
A0AVT1	P61088
A0AVT1	P62158
A0AVT1	P63146
A0AVT1	P63316
A0AVT1	Q5JXB2
A0AVT1	Q86V35
A0AVT1	Q8TD86
A0AVT1	Q9BXU9
A0AVT1	Q9NP86
A0AVT1	Q9NPB3
A0AVT1	Q9NZT1
A0AVT1	Q9NZU7
A0AVT1	Q9Y617
A0EJG6	Q13464
A0EJG6	Q16555
A0JLT2	A8MTE6
A0JLT2	A8MTJ3
A0JLT2	O43395
A0JLT2	O75145
A0JLT2	O75334
A0JLT2	O75335
A0JLT2	P04899
A0JLT2	P08754
A0JLT2	P11488
A0JLT2	P19087
A0JLT2	P25398
A0JLT2	P25963
A0JLT2	P27707
A0JLT2	P63096
A0JLT2	Q13136
A0JLT2	Q4VC31
A0JLT2	Q6P2C8
A0JLT2	Q6ZUD1
A0JLT2	Q86W92
A0JLT2	Q8ND30
A0JLT2	Q969Q0
A0JLT2	Q96JH8
A0JLT2	Q9BTF9
A0JLT2	Q9NVC6
A0JLT2	Q9NWA0
A0JLT2	Q9UHB9
A0JLT2	Q9Y3C7
A0MZ66	Q96KG7
A0PJD2	O95777
A1A4Z4	P20591
A1L0T0	P12956
A1L390	Q9Y6Q6
A1L3W5	A6ND69
A1L3W5	O00299
A1L3W5	O43175
A1L3W5	O43291
A1L3W5	O43396
A1L3W5	O75312
A1L3W5	O75874
A1L3W5	P00558
A1L3W5	P01100
A1L3W5	P04040
A1L3W5	P04075
A1L3W5	P04150
A1L3W5	P04406
A1L3W5	P05412
A1L3W5	P05549
A1L3W5	P06576
A1L3W5	P06733
A1L3W5	P06753
A1L3W5	P07195
A1L3W5	P08865
A1L3W5	P09104
A1L3W5	P09211
A1L3W5	P10809
A1L3W5	P11021
A1L3W5	P11142
A1L3W5	P11310
A1L3W5	P11388
A1L3W5	P11413
A1L3W5	P12268
A1L3W5	P20700
A1L3W5	P21796
A1L3W5	P25963
A1L3W5	P27797
A1L3W5	P30041
A1L3W5	P30048
A1L3W5	P30101
A1L3W5	P31689
A1L3W5	P31943
A1L3W5	P31948
A1L3W5	P32119
A1L3W5	P35232
A1L3W5	P35998
A1L3W5	P38646
A1L3W5	P40227
A1L3W5	P40763
A1L3W5	P42224
A1L3W5	P48643
A1L3W5	P49915
A1L3W5	P50213
A1L3W5	P52565
A1L3W5	P52597
A1L3W5	P55072
A1L3W5	P60891
A1L3W5	P63244
A1L3W5	P63261
A1L3W5	P78371
A1L3W5	P82650
A1L3W5	Q13162
A1L3W5	Q13347
A1L3W5	Q13404
A1L3W5	Q14103
A1L3W5	Q15102
A1L3W5	Q15181
A1L3W5	Q15427
A1L3W5	Q53RC7
A1L3W5	Q99798
A1L3W5	Q99832
A1L3W5	Q9BQE3
A1L3W5	Q9GZP4
A1L3W5	Q9UBS4
A1L3W5	Q9UJZ1
A1L3W5	Q9UQ80
A1L3W5	Q9Y3F4
A1L4C2	P35557
A1L4F2	O14787
A1L4F2	O60506
A1L4F2	O95319
A1L4F2	P41238
A1L4G9	Q13203
A1L4L4	Q9H7B4
A1XBS5	O15111
A1YLA1	A1YLA1
A1YLA1	P04637
A1Z199	P35222
A2A284	O14512
A2A284	O43561
A2A284	O60641
A2A284	O60763
A2A284	O95817
A2A284	P00519
A2A284	P00533
A2A284	P04626
A2A284	P04629
A2A284	P06239
A2A284	P06241
A2A284	P07948
A2A284	P07949
A2A284	P08581
A2A284	P08631
A2A284	P09327
A2A284	P09619
A2A284	P10721
A2A284	P10747
A2A284	P11274
A2A284	P11362
A2A284	P12931
A2A284	P15498
A2A284	P16234
A2A284	P16284
A2A284	P16333
A2A284	P16581
A2A284	P19235
A2A284	P21802
A2A284	P22455
A2A284	P22681
A2A284	P25774
A2A284	P30556
A2A284	P35968
A2A284	P42680
A2A284	P42702
A2A284	P42768
A2A284	P43403
A2A284	P43405
A2A284	P50607
A2A284	P61586
A2A284	P62993
A2A284	P63244
A2A284	P78314
A2A284	Q00169
A2A284	Q05193
A2A284	Q05397
A2A284	Q06124
A2A284	Q06187
A2A284	Q07666
A2A284	Q07889
A2A284	Q07890
A2A284	Q08345
A2A284	Q08881
A2A284	Q12879
A2A284	Q12913
A2A284	Q13094
A2A284	Q13153
A2A284	Q13480
A2A284	Q13492
A2A284	Q13507
A2A284	Q13574
A2A284	Q13588
A2A284	Q15139
A2A284	Q15464
A2A284	Q16288
A2A284	Q16513
A2A284	Q17RW0
A2A284	Q59FC3
A2A284	Q6ZML7
A2A284	Q86YL6
A2A284	Q8N5L2
A2A284	Q8WV28
A2A284	Q8WXJ7
A2A284	Q96QT4
A2A284	Q99704
A2A284	Q9GZY6
A2A284	Q9NP31
A2A284	Q9UKW4
A2A284	Q9UM73
A2A284	Q9UN19
A2A284	Q9Y4H2
A2A288	P62140
A2A288	Q13526
A2A2C9	P61244
A2A2C9	Q05195
A2A2W2	O14757
A2A2W2	P46527
A2A2W2	Q13309
A2A2W2	Q16531
A2A2W2	Q86VP6
A2A317	O95819
A2A3I7	O95343
A2A3I7	Q15418
A2AAS0	Q27H91
A2AAT2	P28067
A2AAT3	P28067
A2ABH7	P28067
A2ABL6	A2ABL6
A2ABL6	A2RTX5
A2ABL6	A6NI39
A2ABL6	A8MSS1
A2ABL6	B4DG77
A2ABL6	O00231
A2ABL6	O00232
A2ABL6	O00487
A2ABL6	O14558
A2ABL6	O14818
A2ABL6	O15305
A2ABL6	O43865
A2ABL6	P00558
A2ABL6	P02489
A2ABL6	P02511
A2ABL6	P02585
A2ABL6	P07205
A2ABL6	P11021
A2ABL6	P11940
A2ABL6	P14324
A2ABL6	P14868
A2ABL6	P15104
A2ABL6	P15880
A2ABL6	P17980
A2ABL6	P20618
A2ABL6	P23526
A2ABL6	P24666
A2ABL6	P25786
A2ABL6	P25787
A2ABL6	P25788
A2ABL6	P25789
A2ABL6	P26373
A2ABL6	P26639
A2ABL6	P26640
A2ABL6	P27482
A2ABL6	P28062
A2ABL6	P28065
A2ABL6	P28066
A2ABL6	P28072
A2ABL6	P28074
A2ABL6	P35998
A2ABL6	P37837
A2ABL6	P40306
A2ABL6	P43686
A2ABL6	P46777
A2ABL6	P49427
A2ABL6	P49720
A2ABL6	P49721
A2ABL6	P51665
A2ABL6	P52209
A2ABL6	P57796
A2ABL6	P60604
A2ABL6	P60709
A2ABL6	P60896
A2ABL6	P60900
A2ABL6	P62158
A2ABL6	P62191
A2ABL6	P62195
A2ABL6	P62253
A2ABL6	P62280
A2ABL6	P62333
A2ABL6	P62736
A2ABL6	P62847
A2ABL6	P62942
A2ABL6	P63261
A2ABL6	P63267
A2ABL6	P63316
A2ABL6	P68032
A2ABL6	P68106
A2ABL6	P68133
A2ABL6	Q00688
A2ABL6	Q02790
A2ABL6	Q0VDC5
A2ABL6	Q13200
A2ABL6	Q13310
A2ABL6	Q13451
A2ABL6	Q15046
A2ABL6	Q4VXU2
A2ABL6	Q562R1
A2ABL6	Q569K3
A2ABL6	Q5JQF8
A2ABL6	Q5SQ95
A2ABL6	Q5SZS5
A2ABL6	Q5VVH2
A2ABL6	Q6ICS6
A2ABL6	Q6NV95
A2ABL6	Q712K3
A2ABL6	Q86V35
A2ABL6	Q8TAA3
A2ABL6	Q8TD86
A2ABL6	Q92871
A2ABL6	Q92905
A2ABL6	Q96DU9
A2ABL6	Q96EI7
A2ABL6	Q96HN2
A2ABL6	Q99436
A2ABL6	Q99460
A2ABL6	Q9BVN2
A2ABL6	Q9BXU9
A2ABL6	Q9H361
A2ABL6	Q9H6B7
A2ABL6	Q9NP86
A2ABL6	Q9NPB3
A2ABL6	Q9NTK5
A2ABL6	Q9NZT1
A2ABL6	Q9NZU7
A2ABL6	Q9P2J5
A2ABL6	Q9UJY1
A2ABL6	Q9Y617
A2I2N5	O15055
A2I2N5	O15516
A2I2N5	O15534
A2I2N5	P08047
A2I2N5	P48730
A2I2N5	P49674
A2I2N5	Q16526
A2I2N5	Q49AN0
A2I2N5	Q8IUT4
A2I2P5	P10276
A2I2P5	P19793
A2I2P5	Q09472
A2I2P5	Q8IUT4
A2I2P5	Q92793
A2I2P5	Q92831
A2I2P5	Q9Y6Q9
A2RRB6	A2RRB6
A2RRB8	P07550
A2RRB8	P31323
A2RRB8	P63252
A2RRB8	P78352
A2RRB8	Q08209
A2RRB8	Q12959
A2RRD9	P58340
A2RRE3	P10276
A2RRE3	Q92753
A2RRN5	A2RRN5
A2RRN5	P49588
A2RRN5	Q5JTZ9
A2RRN5	Q96KG7
A2RTX5	A2RTX5
A2RTX5	A6NI39
A2RTX5	A8MSS1
A2RTX5	B4DG77
A2RTX5	O00231
A2RTX5	O00232
A2RTX5	O00487
A2RTX5	O14818
A2RTX5	O15305
A2RTX5	O43865
A2RTX5	P00558
A2RTX5	P07205
A2RTX5	P11021
A2RTX5	P11940
A2RTX5	P14324
A2RTX5	P14868
A2RTX5	P15104
A2RTX5	P15880
A2RTX5	P17980
A2RTX5	P20618
A2RTX5	P23526
A2RTX5	P25786
A2RTX5	P25787
A2RTX5	P25788
A2RTX5	P25789
A2RTX5	P26373
A2RTX5	P26639
A2RTX5	P26640
A2RTX5	P28062
A2RTX5	P28065
A2RTX5	P28066
A2RTX5	P28072
A2RTX5	P28074
A2RTX5	P35998
A2RTX5	P37837
A2RTX5	P40306
A2RTX5	P43686
A2RTX5	P46777
A2RTX5	P49720
A2RTX5	P49721
A2RTX5	P51665
A2RTX5	P52209
A2RTX5	P60709
A2RTX5	P60896
A2RTX5	P60900
A2RTX5	P62191
A2RTX5	P62195
A2RTX5	P62280
A2RTX5	P62333
A2RTX5	P62736
A2RTX5	P62847
A2RTX5	P62942
A2RTX5	P63261
A2RTX5	P63267
A2RTX5	P68032
A2RTX5	P68106
A2RTX5	P68133
A2RTX5	Q00688
A2RTX5	Q02790
A2RTX5	Q0VDC5
A2RTX5	Q13200
A2RTX5	Q13310
A2RTX5	Q13451
A2RTX5	Q15046
A2RTX5	Q4VXU2
A2RTX5	Q562R1
A2RTX5	Q569K3
A2RTX5	Q5JQF8
A2RTX5	Q5SQ95
A2RTX5	Q5SZS5
A2RTX5	Q5VVH2
A2RTX5	Q6ICS6
A2RTX5	Q6NV95
A2RTX5	Q8TAA3
A2RTX5	Q92871
A2RTX5	Q92905
A2RTX5	Q96DU9
A2RTX5	Q96HN2
A2RTX5	Q99436
A2RTX5	Q99460
A2RTX5	Q9BVN2
A2RTX5	Q9H361
A2RTX5	Q9H6B7
A2RTX5	Q9NTK5
A2RTX5	Q9P2J5
A2RTX5	Q9Y617
A2TDB8	O75321
A2TDB8	P12814
A2TDB8	P15173
A2TDB8	P23409
A2TDB8	Q02575
A2TDB8	Q59FP5
A2TDB8	Q86WU2
A3KFI7	B0UX84
A3KFI7	Q9UMX0
A4D0R1	P63027
A4D0U5	A4D0U5
A4D0U5	P12814
A4D0U5	P50552
A4D0U5	Q15942
A4D0U5	Q4V328
A4D0U5	Q8N8S7
A4D0U5	Q92563
A4D0U5	Q9UI08
A4D0U5	Q9Y490
A4D0U5	Q9Y615
A4D157	O14910
A4D157	O75821
A4D157	O95477
A4D157	P02792
A4D157	P42285
A4D157	P50570
A4D157	P51532
A4D157	P52888
A4D157	P60866
A4D157	Q01780
A4D157	Q06265
A4D157	Q13868
A4D157	Q15024
A4D157	Q5RKV6
A4D157	Q8N392
A4D157	Q96B26
A4D157	Q9NP97
A4D157	Q9NPD3
A4D157	Q9NQT4
A4D157	Q9NY61
A4D157	Q9Y2L1
A4D157	Q9Y448
A4D157	Q9Y5X1
A4D196	A4D196
A4D196	P21580
A4D196	Q07960
A4D196	Q9Y3M8
A4D196	Q9Y4K3
A4D1E9	Q7Z6G3
A4D1R4	P08237
A4D1R9	P43699
A4D1R9	P52952
A4D1R9	P63165
A4D1R9	P63279
A4D1R9	Q15628
A4D1R9	Q99801
A4D2A7	P27487
A4D2J9	A4D2J9
A4D2J9	O14757
A4D2J9	O43707
A4D2J9	P04406
A4D2J9	P06493
A4D2J9	P07947
A4D2J9	P14921
A4D2J9	P17252
A4D2J9	P23677
A4D2J9	P24941
A4D2J9	P42345
A4D2J9	P49840
A4D2J9	P49841
A4D2J9	P51812
A4D2J9	P78527
A4D2J9	Q00526
A4D2J9	Q01955
A4D2J9	Q01970
A4D2J9	Q05655
A4D2J9	Q12792
A4D2J9	Q12879
A4D2J9	Q13263
A4D2J9	Q13315
A4D2J9	Q13470
A4D2J9	Q13535
A4D2J9	Q13554
A4D2J9	Q13557
A4D2J9	Q15375
A4D2J9	Q16539
A4D2J9	Q86VS1
A4D2J9	Q8NIA4
A4D2J9	Q96S95
A4D2J9	Q9C098
A4D2J9	Q9Y4A5
A4D2P0	A4D2P0
A4D2P0	O14641
A4D2P0	O15056
A4D2P0	O15068
A4D2P0	O60603
A4D2P0	O60725
A4D2P0	O60890
A4D2P0	O75962
A4D2P0	O95466
A4D2P0	O95793
A4D2P0	P04839
A4D2P0	P13498
A4D2P0	P15260
A4D2P0	P15498
A4D2P0	P15882
A4D2P0	P16333
A4D2P0	P17252
A4D2P0	P19878
A4D2P0	P21333
A4D2P0	P27986
A4D2P0	P31749
A4D2P0	P41743
A4D2P0	P42224
A4D2P0	P42574
A4D2P0	P42768
A4D2P0	P52565
A4D2P0	P52566
A4D2P0	P52735
A4D2P0	P53365
A4D2P0	P55210
A4D2P0	P60709
A4D2P0	P68133
A4D2P0	Q01968
A4D2P0	Q03135
A4D2P0	Q13009
A4D2P0	Q13153
A4D2P0	Q13393
A4D2P0	Q13972
A4D2P0	Q14155
A4D2P0	Q14185
A4D2P0	Q15311
A4D2P0	Q16584
A4D2P0	Q2M1Z3
A4D2P0	Q59FH8
A4D2P0	Q6DT37
A4D2P0	Q86UP2
A4D2P0	Q86UR1
A4D2P0	Q8IZP1
A4D2P0	Q8NF50
A4D2P0	Q8TDA3
A4D2P0	Q92558
A4D2P0	Q92608
A4D2P0	Q99819
A4D2P0	Q9BYG4
A4D2P0	Q9BYG5
A4D2P0	Q9H4E7
A4D2P0	Q9NP84
A4D2P0	Q9NPB6
A4D2P0	Q9NPH3
A4D2P0	Q9NRR8
A4D2P0	Q9P035
A4D2P0	Q9P258
A4D2P0	Q9P286
A4D2P0	Q9UKW4
A4D2P0	Q9UQB8
A4D2P0	Q9Y3L3
A4D2P0	Q9Y613
A4D2P0	Q9Y6R4
A4D7U1	Q15303
A4FTW3	A4FTW3
A4FTW3	O00571
A4FTW3	O75494
A4FTW3	O95218
A4FTW3	P01732
A4FTW3	P06748
A4FTW3	P07910
A4FTW3	P11940
A4FTW3	P19338
A4FTW3	P22626
A4FTW3	P23246
A4FTW3	P23743
A4FTW3	P31943
A4FTW3	P38159
A4FTW3	P51991
A4FTW3	P61978
A4FTW3	P62314
A4FTW3	P62318
A4FTW3	P62995
A4FTW3	P63244
A4FTW3	P67809
A4FTW3	P68400
A4FTW3	P84103
A4FTW3	Q00839
A4FTW3	Q01130
A4FTW3	Q07955
A4FTW3	Q08170
A4FTW3	Q08945
A4FTW3	Q12874
A4FTW3	Q12905
A4FTW3	Q13243
A4FTW3	Q13247
A4FTW3	Q13310
A4FTW3	Q13526
A4FTW3	Q13838
A4FTW3	Q14103
A4FTW3	Q15029
A4FTW3	Q15393
A4FTW3	Q15424
A4FTW3	Q15717
A4FTW3	Q16629
A4FTW3	Q562F5
A4FTW3	Q59F66
A4FTW3	Q96SB4
A4FTW3	Q9BRL6
A4FTW3	Q9BTE4
A4FTW3	Q9NR46
A4FTW3	Q9Y5B9
A4FU05	O75582
A4FU05	P25440
A4FUP2	P11831
A4FUP2	P46937
A4FUP2	P61244
A4FUP2	Q02078
A4FUP2	Q02080
A4FUP2	Q06413
A4FUP2	Q14135
A4FUP2	Q8N8G2
A4FUP2	Q99990
A4FUW6	P68400
A4QPH2	O00445
A4QPH2	O14514
A4QPH2	O15075
A4QPH2	O43301
A4QPH2	O43399
A4QPH2	O43491
A4QPH2	O75037
A4QPH2	O75122
A4QPH2	O75145
A4QPH2	O95197
A4QPH2	O95248
A4QPH2	O95716
A4QPH2	P05455
A4QPH2	P07355
A4QPH2	P09497
A4QPH2	P09543
A4QPH2	P11137
A4QPH2	P17252
A4QPH2	P17600
A4QPH2	P20020
A4QPH2	P20336
A4QPH2	P20337
A4QPH2	P21359
A4QPH2	P21579
A4QPH2	P22234
A4QPH2	P23469
A4QPH2	P29475
A4QPH2	P29966
A4QPH2	P31323
A4QPH2	P35611
A4QPH2	P35963
A4QPH2	P36776
A4QPH2	P43243
A4QPH2	P47736
A4QPH2	P47755
A4QPH2	P49418
A4QPH2	P49591
A4QPH2	P54750
A4QPH2	P55327
A4QPH2	P60709
A4QPH2	P60866
A4QPH2	P61026
A4QPH2	P61764
A4QPH2	P62140
A4QPH2	P62158
A4QPH2	P63010
A4QPH2	P63104
A4QPH2	P80723
A4QPH2	Q01064
A4QPH2	Q01813
A4QPH2	Q08209
A4QPH2	Q10567
A4QPH2	Q13033
A4QPH2	Q13554
A4QPH2	Q13571
A4QPH2	Q13613
A4QPH2	Q13813
A4QPH2	Q14008
A4QPH2	Q14012
A4QPH2	Q14141
A4QPH2	Q14204
A4QPH2	Q14467
A4QPH2	Q14643
A4QPH2	Q15785
A4QPH2	Q15819
A4QPH2	Q16555
A4QPH2	Q17R89
A4QPH2	Q58FF9
A4QPH2	Q5TH69
A4QPH2	Q6IA00
A4QPH2	Q6NV74
A4QPH2	Q6NYC7
A4QPH2	Q6P3T0
A4QPH2	Q6UB35
A4QPH2	Q6VY07
A4QPH2	Q6ZQY3
A4QPH2	Q7L0J3
A4QPH2	Q7Z4K8
A4QPH2	Q7Z4S6
A4QPH2	Q86U89
A4QPH2	Q86VS8
A4QPH2	Q86WG5
A4QPH2	Q86YL5
A4QPH2	Q8IU85
A4QPH2	Q8IXJ6
A4QPH2	Q8N4C6
A4QPH2	Q8N5V2
A4QPH2	Q8N9I0
A4QPH2	Q8NCB2
A4QPH2	Q8NEP4
A4QPH2	Q92599
A4QPH2	Q92624
A4QPH2	Q92777
A4QPH2	Q92841
A4QPH2	Q92930
A4QPH2	Q93100
A4QPH2	Q96AE4
A4QPH2	Q96AX2
A4QPH2	Q96GR2
A4QPH2	Q96HU8
A4QPH2	Q96RU3
A4QPH2	Q99536
A4QPH2	Q99719
A4QPH2	Q99961
A4QPH2	Q99962
A4QPH2	Q9BPW8
A4QPH2	Q9BPX5
A4QPH2	Q9BX93
A4QPH2	Q9H115
A4QPH2	Q9H6V6
A4QPH2	Q9H8S9
A4QPH2	Q9HAP6
A4QPH2	Q9HCJ6
A4QPH2	Q9HD35
A4QPH2	Q9NR09
A4QPH2	Q9NRW1
A4QPH2	Q9NUP9
A4QPH2	Q9NVA2
A4QPH2	Q9NZD2
A4QPH2	Q9P260
A4QPH2	Q9P2D3
A4QPH2	Q9UHG2
A4QPH2	Q9UIW2
A4QPH2	Q9UQM7
A4QPH2	Q9Y224
A4QPH2	Q9Y266
A4QPH2	Q9Y2A7
A4QPH2	Q9Y2I7
A4QPH2	Q9Y2I8
A4QPH2	Q9Y2J0
A4QPH2	Q9Y2J2
A4QPH2	Q9Y3A3
A4ZNP8	O43719
A5D6W6	Q99217
A5D6W6	Q99218
A5D8V6	O14964
A5D8V6	Q14185
A5D8V6	Q53EZ4
A5D8V6	Q8WUM4
A5D8V6	Q99816
A5D8V6	Q9H9H4
A5D8V6	Q9NYB9
A5D8W4	Q13309
A5PL00	A5PL00
A5PL00	P35579
A5PL00	Q59H18
A5PL00	Q8WZ42
A5YM72	Q14669
A6BM72	P54259
A6H4P0	P07910
A6H4P0	Q12906
A6NBZ9	A6NI39
A6NBZ9	A6NKZ8
A6NBZ9	A6NNZ2
A6NBZ9	A6PVI3
A6NBZ9	A8MX13
A6NBZ9	O00567
A6NBZ9	O60573
A6NBZ9	P00558
A6NBZ9	P04179
A6NBZ9	P05387
A6NBZ9	P06730
A6NBZ9	P07205
A6NBZ9	P07437
A6NBZ9	P15313
A6NBZ9	P15880
A6NBZ9	P21281
A6NBZ9	P23396
A6NBZ9	P26373
A6NBZ9	P27635
A6NBZ9	P31948
A6NBZ9	P36578
A6NBZ9	P39019
A6NBZ9	P39023
A6NBZ9	P46776
A6NBZ9	P49736
A6NBZ9	P52298
A6NBZ9	P60709
A6NBZ9	P60866
A6NBZ9	P61247
A6NBZ9	P62241
A6NBZ9	P62244
A6NBZ9	P62263
A6NBZ9	P62273
A6NBZ9	P62277
A6NBZ9	P62280
A6NBZ9	P62736
A6NBZ9	P62750
A6NBZ9	P62753
A6NBZ9	P62841
A6NBZ9	P62847
A6NBZ9	P62888
A6NBZ9	P62913
A6NBZ9	P63173
A6NBZ9	P63261
A6NBZ9	P63267
A6NBZ9	P68032
A6NBZ9	P68133
A6NBZ9	P68371
A6NBZ9	Q07020
A6NBZ9	Q0VGL6
A6NBZ9	Q13509
A6NBZ9	Q16851
A6NBZ9	Q3ZCM7
A6NBZ9	Q562R1
A6NBZ9	Q569K3
